# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
3.021826396548650817e-01 6.978173603451348628e-01 -1.137429767544465425e-01 3.541223888682430321e+00 1.977965045963304247e+00 1.409136306185411636e+00 -4.555573847140412909e+03 0.000000000000000000e+00
3.338298228177233873e-01 6.661701771822765572e-01 -1.388418934749839351e-01 3.510347048552552973e+00 2.064734980279545162e+00 1.411652370957742209e+00 -4.555573338487435649e+03 0.000000000000000000e+00
3.495305954775820845e-01 6.504694045224178600e-01 -3.848903341199853834e-02 3.571281653322710525e+00 2.201384103563314376e+00 1.340541455453116537e+00 -4.555572529639971435e+03 0.000000000000000000e+00
6.715445768741914456e-01 3.284554231258084989e-01 3.605882351796361185e+00 -2.296450185150853418e-01 1.360307647969466682e+00 2.020222710247661535e+00 -4.555572441267826434e+03 0.000000000000000000e+00
6.685282338178709649e-01 3.314717661821289796e-01 3.583967265640672029e+00 2.405349419943240280e-02 1.349398277368976551e+00 2.197006147912332175e+00 -4.555571890110263666e+03 0.000000000000000000e+00
6.914601221456316837e-01 3.085398778543683718e-01 3.574474117856013322e+00 -1.619083202989721748e-01 1.342328764255085849e+00 1.970333844713192839e+00 -4.555571556483959284e+03 0.000000000000000000e+00
6.543610917913218472e-01 3.456389082086782083e-01 3.626807183560398329e+00 5.629888644838898504e-02 1.336044468155598741e+00 2.226052042461352798e+00 -4.555571023715237970e+03 0.000000000000000000e+00
3.057180640787531267e-01 6.942819359212468733e-01 -3.948766911858284101e-01 3.533392148675578603e+00 1.929569200266917806e+00 1.400403336098246410e+00 -4.555571005841549777e+03 0.000000000000000000e+00
7.103717094709276481e-01 2.896282905290724075e-01 3.526314571767387385e+00 -3.721057718948670989e-01 1.398869052066636920e+00 1.895178605942286820e+00 -4.555570745714403529e+03 0.000000000000000000e+00
7.156304260765450342e-01 2.843695739234549658e-01 3.455151741458622805e+00 -3.998049102762653573e-01 1.452619080440638477e+00 1.794960491225318089e+00 -4.555570505777858671e+03 0.000000000000000000e+00
3.335583614804224495e-01 6.664416385195774950e-01 -6.294651010109325769e-03 3.552941350482187399e+00 2.147475817666149922e+00 1.403258027752687376e+00 -4.555569454951958505e+03 0.000000000000000000e+00
3.263717652393014479e-01 6.736282347606985521e-01 -1.019828326507641880e-01 3.611580479465373639e+00 2.163967679465888860e+00 1.384759057642786395e+00 -4.555568834155337754e+03 0.000000000000000000e+00
3.108766111305286683e-01 6.891233888694713317e-01 -2.675090657441968056e-01 3.536519982132699358e+00 1.920907490825087161e+00 1.345936563946883657e+00 -4.555567996242423760e+03 0.000000000000000000e+00
3.367984874963733111e-01 6.632015125036266889e-01 -9.868631187956791728e-02 3.554132218553516687e+00 2.136182221032142170e+00 1.330197917722385492e+00 -4.555567870634308747e+03 0.000000000000000000e+00
3.089420173219075139e-01 6.910579826780925972e-01 -2.634504205389140985e-01 3.510102420909725573e+00 2.054437472234018180e+00 1.378361714569857233e+00 -4.555566965732952667e+03 0.000000000000000000e+00
6.996424972460931757e-01 3.003575027539068243e-01 3.561771810668187044e+00 -1.730826234711012046e-01 1.432738938213078406e+00 2.039145126740579794e+00 -4.555565956864341388e+03 0.000000000000000000e+00
3.138736386895843999e-01 6.861263613104156001e-01 -3.585115315574695094e-01 3.506807497353804592e+00 1.922343678745079387e+00 1.472919464599307116e+00 -4.555565855207164532e+03 0.000000000000000000e+00
6.584321333250408026e-01 3.415678666749591974e-01 3.589892727826510477e+00 5.705210707825954589e-03 1.338164765504900044e+00 2.240692147070552309e+00 -4.555565812447435746e+03 0.000000000000000000e+00
6.948479412622665663e-01 3.051520587377334337e-01 3.504520808418161604e+00 -2.601360565609028286e-01 1.476973063458388413e+00 1.854921956747191292e+00 -4.555565659065171531e+03 0.000000000000000000e+00
2.832199223410207245e-01 7.167800776589792200e-01 -4.103459337860446143e-01 3.483764776824497478e+00 1.764822766873860083e+00 1.449675049966813623e+00 -4.555565629499002171e+03 0.000000000000000000e+00
3.499539764225730876e-01 6.500460235774269124e-01 3.195578994841040844e-03 3.563895094083279869e+00 2.124528562573319235e+00 1.344044261025153952e+00 -4.555565369785364055e+03 0.000000000000000000e+00
6.692323455655041498e-01 3.307676544344957947e-01 3.526911664559969406e+00 -1.425630995810759361e-01 1.423827786604072276e+00 2.132008906989289798e+00 -4.555564757361538796e+03 0.000000000000000000e+00
6.804703234635367526e-01 3.195296765364632474e-01 3.518377313902443682e+00 -3.281628042750676100e-01 1.379189565069144141e+00 1.990085219559903695e+00 -4.555564444341795934e+03 0.000000000000000000e+00
3.463304919392511394e-01 6.536695080607489716e-01 -3.561587514382993924e-02 3.587658868351963903e+00 2.231938287763220785e+00 1.337514495621395350e+00 -4.555563859109326586e+03 0.000000000000000000e+00
7.109459448758691513e-01 2.890540551241309042e-01 3.497464903413452841e+00 -4.093971607982917482e-01 1.494227640577820315e+00 1.871482892640099704e+00 -4.555563551278850355e+03 0.000000000000000000e+00
2.916559943657682785e-01 7.083440056342317215e-01 -3.010971993995743001e-01 3.533926715370586891e+00 2.012630948295613731e+00 1.425247429706652413e+00 -4.555561653620163270e+03 0.000000000000000000e+00
2.916742403905410175e-01 7.083257596094589825e-01 -2.498757074132426370e-01 3.560648620494838212e+00 1.971093374396331033e+00 1.412740789880814418e+00 -4.555560765425723730e+03 0.000000000000000000e+00
6.610263804758518269e-01 3.389736195241481176e-01 3.613114358221378275e+00 4.220016178491103019e-03 1.310662374789834717e+00 2.139494090198762244e+00 -4.555559907805960393e+03 0.000000000000000000e+00
6.899483713980659738e-01 3.100516286019340262e-01 3.533695235189165729e+00 -2.176123427957106782e-01 1.344866845423970725e+00 2.020279742516066790e+00 -4.555558611911727894e+03 0.000000000000000000e+00
6.447936499968420776e-01 3.552063500031579224e-01 3.617181059208777416e+00 5.057756058735894678e-02 1.313678027376694146e+00 2.198965939405927550e+00 -4.555557873006836417e+03 0.000000000000000000e+00
3.223518946428527432e-01 6.776481053571473678e-01 -2.155625609016559308e-01 3.538790337996926993e+00 2.145579391868087882e+00 1.404321215661302746e+00 -4.555557244976095717e+03 0.000000000000000000e+00
3.559994686371013017e-01 6.440005313628986983e-01 3.976857761593888263e-02 3.633391677979750156e+00 2.157428738719980643e+00 1.325102153335656840e+00 -4.555556703097032369e+03 0.000000000000000000e+00
3.034355147190223034e-01 6.965644852809776966e-01 -2.551774434685049053e-01 3.481680593353652764e+00 2.008638537872450502e+00 1.463093126746692674e+00 -4.555556448992712831e+03 0.000000000000000000e+00
3.006803001552749710e-01 6.993196998447250845e-01 -4.369278870420248428e-01 3.497304739034069243e+00 1.880293099361766807e+00 1.469121917166715363e+00 -4.555555878616542032e+03 0.000000000000000000e+00
6.913108444968181221e-01 3.086891555031818779e-01 3.530961991270967548e+00 -1.969292589715146147e-01 1.451045672724124547e+00 1.871046229936920602e+00 -4.555555677569650470e+03 0.000000000000000000e+00
2.823018114240466447e-01 7.176981885759533553e-01 -3.742081466053480687e-01 3.500556791724612538e+00 1.780141206252914277e+00 1.457453340378840778e+00 -4.555555222608231816e+03 0.000000000000000000e+00
3.468766879000315106e-01 6.531233120999685449e-01 -1.036670748192007607e-01 3.575183085727543286e+00 2.196378912934426442e+00 1.366898921725767213e+00 -4.555554334026857759e+03 0.000000000000000000e+00
6.553967515029078816e-01 3.446032484970920629e-01 3.547530532429824301e+00 -4.188893370918432557e-02 1.378655312071187522e+00 2.054063776867516289e+00 -4.555554221343438257e+03 0.000000000000000000e+00
6.753958131395217945e-01 3.246041868604783165e-01 3.562255069630344551e+00 -2.658364668685472276e-01 1.343094288067390174e+00 1.966933735868002131e+00 -4.555553542144079074e+03 0.000000000000000000e+00
6.842376549850489598e-01 3.157623450149509847e-01 3.491941704565912019e+00 -1.731774721113461812e-01 1.406731758986369263e+00 2.063685933112048065e+00 -4.555552781117583436e+03 0.000000000000000000e+00
6.722623130399464353e-01 3.277376869600536202e-01 3.521240981446902563e+00 -1.798157541939904847e-01 1.380330686282537966e+00 2.128775387803462760e+00 -4.555551756400822342e+03 0.000000000000000000e+00
3.062144145321732958e-01 6.937855854678267598e-01 -2.108320427014895304e-01 3.524858627574684711e+00 2.062580633252280915e+00 1.460419246531664328e+00 -4.555551102412090586e+03 0.000000000000000000e+00
3.254108283174954042e-01 6.745891716825046514e-01 -1.352516519174835896e-01 3.519385285187181189e+00 1.927826610165235488e+00 1.414484152547868634e+00 -4.555549822847809082e+03 0.000000000000000000e+00
6.621805920698212722e-01 3.378194079301787278e-01 3.613900779004476149e+00 -4.968178446603256637e-02 1.400891726564328144e+00 2.068062743780366919e+00 -4.555548619762876115e+03 0.000000000000000000e+00
3.190474689523984941e-01 6.809525310476015614e-01 -6.208364282926098765e-02 3.525654972627624062e+00 2.093831305840680113e+00 1.382156420680276554e+00 -4.555546701049419426e+03 0.000000000000000000e+00
6.803786396820220572e-01 3.196213603179779428e-01 3.606044023915194074e+00 -2.160492371564942671e-01 1.362805985789075747e+00 1.953333961028236310e+00 -4.555546478532682158e+03 0.000000000000000000e+00
6.760496853948239071e-01 3.239503146051761484e-01 3.611892060559724449e+00 -2.188902129335170699e-01 1.372704698794607214e+00 1.985904759466745162e+00 -4.555545892674485003e+03 0.000000000000000000e+00
6.828835810703512976e-01 3.171164189296487579e-01 3.557432450599766760e+00 -3.017701364997357194e-01 1.446378108674557295e+00 1.870655879681899059e+00 -4.555544796577627494e+03 0.000000000000000000e+00
6.519392578515414982e-01 3.480607421484584463e-01 3.580726721594583495e+00 -1.041204710375116978e-02 1.318605579400420336e+00 2.169687778295855018e+00 -4.555543250181281110e+03 0.000000000000000000e+00
6.917095548331223531e-01 3.082904451668776469e-01 3.491443432691822668e+00 -2.509121177134112646e-01 1.371936480424218674e+00 1.927292507113224751e+00 -4.555542960359680364e+03 0.000000000000000000e+00
7.157516326339022905e-01 2.842483673660977095e-01 3.469722081731263064e+00 -3.358436989317434840e-01 1.481793758747666168e+00 1.838298559399689669e+00 -4.555542784347066117e+03 0.000000000000000000e+00
6.641376232043522121e-01 3.358623767956477879e-01 3.531568826285500950e+00 -5.381348465044329121e-02 1.404873977814341091e+00 2.112875548315903629e+00 -4.555541972716646342e+03 0.000000000000000000e+00
3.527478471264226534e-01 6.472521528735772911e-01 -4.387632184917645423e-02 3.565649611447087697e+00 2.175606376147744214e+00 1.361317672020122105e+00 -4.555541888999797266e+03 0.000000000000000000e+00
6.876523886185098577e-01 3.123476113814901423e-01 3.528583463698263145e+00 -3.181710087410291599e-01 1.433171799275587688e+00 2.058317802944639840e+00 -4.555541730525515959e+03 0.000000000000000000e+00
7.024896716651150008e-01 2.975103283348849437e-01 3.525212073071027685e+00 -3.564726958276707713e-01 1.451122493825298676e+00 1.999472126493443191e+00 -4.555541558627613995e+03 0.000000000000000000e+00
3.326946628991332422e-01 6.673053371008669243e-01 -8.316539186682384011e-02 3.608254143118374557e+00 2.146326011153113722e+00 1.319941438340888284e+00 -4.555538973356258794e+03 0.000000000000000000e+00
7.189757177977422753e-01 2.810242822022578357e-01 3.512956860262687719e+00 -3.610447538187712690e-01 1.432396601928899615e+00 1.825866530673971422e+00 -4.555538643894763482e+03 0.000000000000000000e+00
3.234359169613100771e-01 6.765640830386899784e-01 -8.285182914491669159e-02 3.514075412361807871e+00 2.033026055163689616e+00 1.410855268546241881e+00 -4.555536913606470989e+03 0.000000000000000000e+00
7.122695759791226600e-01 2.877304240208773400e-01 3.487760102372970294e+00 -2.949788076048540653e-01 1.427854742037218072e+00 1.815619078665309916e+00 -4.555535376210815230e+03 0.000000000000000000e+00
6.708725687442921304e-01 3.291274312557078696e-01 3.528416092894199885e+00 -1.925474650516279251e-01 1.384451064420177957e+00 2.136373230501578568e+00 -4.555535337618308404e+03 0.000000000000000000e+00
6.766983487251801987e-01 3.233016512748197457e-01 3.617544642223327056e+00 -1.936519058948177330e-01 1.366122149567126742e+00 2.019498142880603808e+00 -4.555534986459916581e+03 0.000000000000000000e+00
3.166614640377586887e-01 6.833385359622413668e-01 -1.101232498148498745e-01 3.576030050983918684e+00 1.954284433963780598e+00 1.422614807027501982e+00 -4.555534563656721730e+03 0.000000000000000000e+00
3.167480847603377225e-01 6.832519152396622220e-01 -1.104476971002437274e-01 3.582474062425152983e+00 2.042046472706198657e+00 1.435789551580996637e+00 -4.555534047435958200e+03 0.000000000000000000e+00
6.995961463432776029e-01 3.004038536567222861e-01 3.481709924787766752e+00 -3.845622892910028345e-01 1.495357039240206687e+00 1.872469809313446643e+00 -4.555533214025001143e+03 0.000000000000000000e+00
3.310155686157348343e-01 6.689844313842651102e-01 -6.265220365455329010e-02 3.567608624907195658e+00 1.967625278699282498e+00 1.395780306392977455e+00 -4.555532483563440110e+03 0.000000000000000000e+00
6.572290343707949400e-01 3.427709656292051710e-01 3.570586074211333116e+00 -8.802397718570392771e-02 1.326095350572750187e+00 2.157267318553553359e+00 -4.555531613642278899e+03 0.000000000000000000e+00
3.094315776958915243e-01 6.905684223041085312e-01 -2.501759977858512562e-01 3.474605627755284143e+00 1.976061112086266114e+00 1.460836097324747618e+00 -4.555531499298533163e+03 0.000000000000000000e+00
3.172679761325574166e-01 6.827320238674426944e-01 -1.990978815140027613e-01 3.607512850975674201e+00 1.985907369061418848e+00 1.354101333775868721e+00 -4.555531435816412341e+03 0.000000000000000000e+00
6.571033546645844714e-01 3.428966453354153621e-01 3.577623266080095288e+00 -1.756002322480774980e-01 1.411318889541544053e+00 2.031019123310280339e+00 -4.555530978675569713e+03 0.000000000000000000e+00
6.840677462073297965e-01 3.159322537926702590e-01 3.539984097710319855e+00 -7.212316262890761109e-02 1.412178712640408840e+00 1.986667066771140799e+00 -4.555530857067426041e+03 0.000000000000000000e+00
6.986266687296901479e-01 3.013733312703098521e-01 3.466132742144030665e+00 -2.992963390226014986e-01 1.465519519492066713e+00 1.964278171291076847e+00 -4.555530109959422589e+03 0.000000000000000000e+00
6.520396592210407904e-01 3.479603407789592651e-01 3.586195222824901663e+00 -3.534456300291298481e-02 1.402838733205812094e+00 2.157168786550359929e+00 -4.555529705995282711e+03 0.000000000000000000e+00
6.859440295178694802e-01 3.140559704821306308e-01 3.512870061486672135e+00 -1.490693608656515068e-01 1.373487790405254261e+00 1.925237395487542358e+00 -4.555529033777486802e+03 0.000000000000000000e+00
3.012507219476859843e-01 6.987492780523141267e-01 -3.891432616708526693e-01 3.516190691864399032e+00 1.961087393629580067e+00 1.463989059019149330e+00 -4.555528408602719537e+03 0.000000000000000000e+00
6.788075192084195297e-01 3.211924807915805258e-01 3.547304509736806999e+00 -2.929284645800191988e-01 1.439080125404946786e+00 1.860032663582943169e+00 -4.555528147806313427e+03 0.000000000000000000e+00
7.137108833678019737e-01 2.862891166321981373e-01 3.511406726353894836e+00 -3.800669854835952988e-01 1.485456128648002805e+00 1.822864912030601303e+00 -4.555527881488916137e+03 0.000000000000000000e+00
3.254226210388194152e-01 6.745773789611806404e-01 -2.571329852765608104e-01 3.572650460860205435e+00 2.097730010188150196e+00 1.380229980742637919e+00 -4.555526529989007031e+03 0.000000000000000000e+00
7.076974219612582884e-01 2.923025780387417116e-01 3.549350304623688501e+00 -3.675049424863834902e-01 1.416464360669881462e+00 1.903715448553191747e+00 -4.555526324899790779e+03 0.000000000000000000e+00
7.076974136641357438e-01 2.923025863358642562e-01 3.549350304623688501e+00 -3.675049424863834902e-01 1.416464360669881462e+00 1.903715448553191747e+00 -4.555526324090227718e+03 0.000000000000000000e+00
3.298535674489186387e-01 6.701464325510814168e-01 -7.252219955493124925e-02 3.558051907849442141e+00 1.951753857404517900e+00 1.367728534134370566e+00 -4.555526171723638981e+03 0.000000000000000000e+00
7.110755850055564542e-01 2.889244149944435458e-01 3.503069038632281362e+00 -4.245296637124322259e-01 1.420509301293472415e+00 1.816120749648872490e+00 -4.555524898561614464e+03 0.000000000000000000e+00
6.671520668814855393e-01 3.328479331185144607e-01 3.552801972325997149e+00 1.301435251146809691e-02 1.369560280217814840e+00 2.143899671684673880e+00 -4.555523111872686059e+03 0.000000000000000000e+00
3.398743420574621421e-01 6.601256579425377469e-01 -1.370237219532001449e-01 3.526431330991243396e+00 2.089736544265206497e+00 1.406005909232062923e+00 -4.555522832432377982e+03 0.000000000000000000e+00
6.993363351474150003e-01 3.006636648525848887e-01 3.574413029570934874e+00 -1.481274035696854008e-01 1.392465005164633451e+00 1.971262437485445274e+00 -4.555522676580192638e+03 0.000000000000000000e+00
3.161696104233716054e-01 6.838303895766285612e-01 -2.971400964420813362e-01 3.531980208447154990e+00 1.851153723343905710e+00 1.370039471391960584e+00 -4.555522593356186917e+03 0.000000000000000000e+00
3.378461267239040722e-01 6.621538732760959833e-01 -1.264223772954273413e-02 3.600879227308916519e+00 2.016633374933688216e+00 1.353807014533394693e+00 -4.555522253640740018e+03 0.000000000000000000e+00
6.674421031304043073e-01 3.325578968695956927e-01 3.539274077279507935e+00 -2.732962755906193641e-01 1.412745668155128920e+00 2.045237684308740977e+00 -4.555522069805902902e+03 0.000000000000000000e+00
6.431805760610758149e-01 3.568194239389241851e-01 3.617026995122636368e+00 4.167451848315401053e-02 1.359304474782241812e+00 2.220024673281824956e+00 -4.555521992322679580e+03 0.000000000000000000e+00
6.487469106459959889e-01 3.512530893540040111e-01 3.579760597042371373e+00 4.144840983667300721e-02 1.369923359779581906e+00 2.150732878333274201e+00 -4.555521643241365382e+03 0.000000000000000000e+00
6.858357947053372872e-01 3.141642052946627683e-01 3.591728345850800252e+00 -1.381685044933443351e-01 1.412118005793434827e+00 1.945380148923386621e+00 -4.555521470754047186e+03 0.000000000000000000e+00
2.995525947953596169e-01 7.004474052046404386e-01 -1.961192828068868133e-01 3.551119822987039321e+00 1.885110909002774449e+00 1.435592450996033387e+00 -4.555521057657686470e+03 0.000000000000000000e+00
3.501925872436261189e-01 6.498074127563738811e-01 -3.826331998611967600e-02 3.578662358070175742e+00 2.050188052262796656e+00 1.337352602311285610e+00 -4.555519561308901757e+03 0.000000000000000000e+00
6.613733631528230239e-01 3.386266368471770316e-01 3.569899099212626492e+00 -8.652038582078341866e-02 1.405194537980517078e+00 2.195192485952440542e+00 -4.555518727937477706e+03 0.000000000000000000e+00
6.894884091303318252e-01 3.105115908696682303e-01 3.539060360676790751e+00 -2.988578264018579844e-01 1.472130526403756523e+00 1.866884056510026646e+00 -4.555517675072715974e+03 0.000000000000000000e+00
3.386011878357422233e-01 6.613988121642576656e-01 -4.683713256891161580e-02 3.624124567564663391e+00 2.144019054578949035e+00 1.389602662793429255e+00 -4.555517414135498257e+03 0.000000000000000000e+00
2.982908976128508249e-01 7.017091023871491196e-01 -3.873036336574003369e-01 3.545465227827563570e+00 1.934193977281110977e+00 1.425006068297046458e+00 -4.555515258521691067e+03 0.000000000000000000e+00
7.102865066629988622e-01 2.897134933370011378e-01 3.534971613684608549e+00 -3.109672525997478343e-01 1.409224391017189770e+00 1.822791711154702510e+00 -4.555515139079439905e+03 0.000000000000000000e+00
6.486720222521443757e-01 3.513279777478555133e-01 3.586405482425369495e+00 -1.165399642042880442e-02 1.355811680978994627e+00 2.237681747545358313e+00 -4.555514619785994000e+03 0.000000000000000000e+00
7.105310775968208814e-01 2.894689224031791741e-01 3.482127421116030241e+00 -2.617174062921036048e-01 1.453020153573939321e+00 1.861216645652344681e+00 -4.555514449006386712e+03 0.000000000000000000e+00
6.967908335988121094e-01 3.032091664011879462e-01 3.510708210196138435e+00 -1.838682467605208259e-01 1.412430097810946084e+00 2.078946815926600689e+00 -4.555513169467972148e+03 0.000000000000000000e+00
6.846495644856428475e-01 3.153504355143570415e-01 3.523291262309581118e+00 -7.515604697134521672e-02 1.410856141743586978e+00 2.069395609984857831e+00 -4.555512713970902041e+03 0.000000000000000000e+00
2.820854967325170937e-01 7.179145032674829618e-01 -3.007694561538678535e-01 3.503922918501149120e+00 1.856640347034855809e+00 1.428304243637751103e+00 -4.555512106351526199e+03 0.000000000000000000e+00
6.473910382003172925e-01 3.526089617996827075e-01 3.625941698483505338e+00 -3.387961880468064180e-02 1.337831470975051174e+00 2.198224644926561666e+00 -4.555512072890363925e+03 0.000000000000000000e+00
3.165982985458473120e-01 6.834017014541527990e-01 -4.732302761796276791e-02 3.549413928809159735e+00 2.090604869246166064e+00 1.411530375741820276e+00 -4.555511232333255975e+03 0.000000000000000000e+00
6.786521672383739601e-01 3.213478327616258734e-01 3.541860906256744546e+00 -8.823070485862340162e-02 1.355631779277923776e+00 2.142780231468038643e+00 -4.555511017412195542e+03 0.000000000000000000e+00
3.213620851269100021e-01 6.786379148730901090e-01 -2.978311498454910833e-02 3.554814809166652712e+00 2.030844043448291725e+00 1.361591930233359893e+00 -4.555510232222954073e+03 0.000000000000000000e+00
6.751677940658079580e-01 3.248322059341919865e-01 3.560766942289154358e+00 -1.751745269222660384e-01 1.452651473608670418e+00 1.967175180110887878e+00 -4.555510227824826870e+03 0.000000000000000000e+00
6.764956959890967569e-01 3.235043040109032431e-01 3.593872574456382196e+00 -6.899770682916264719e-02 1.354023619047171723e+00 1.970659659145045595e+00 -4.555510008530595769e+03 0.000000000000000000e+00
3.145128499133606481e-01 6.854871500866392964e-01 -1.939617796002686412e-01 3.521132579750804403e+00 1.982974559406991188e+00 1.472504179495718324e+00 -4.555509893030653984e+03 0.000000000000000000e+00
7.185418361294837464e-01 2.814581638705163091e-01 3.468572738682749179e+00 -4.329032729748648056e-01 1.487411690057340419e+00 1.805388554059649486e+00 -4.555508467045604448e+03 0.000000000000000000e+00
3.225314563086033037e-01 6.774685436913967518e-01 -2.858711468601366490e-01 3.515893690272329231e+00 1.900405096299627283e+00 1.368478613326270077e+00 -4.555506912840611221e+03 0.000000000000000000e+00
3.253761446250469924e-01 6.746238553749530631e-01 -1.562066551978917028e-01 3.618143586281851398e+00 2.022530508486280354e+00 1.398890397013865972e+00 -4.555506882124918775e+03 0.000000000000000000e+00
3.560425143571097073e-01 6.439574856428902372e-01 -1.989668801690953198e-02 3.602570775164162242e+00 2.085637464797481133e+00 1.337371230993699589e+00 -4.555506740140634975e+03 0.000000000000000000e+00
6.607136901382040239e-01 3.392863098617960871e-01 3.566578428381199650e+00 -5.679529170450817524e-03 1.360677298608114372e+00 2.034913974395450076e+00 -4.555505466958841680e+03 0.000000000000000000e+00
2.852978693956418343e-01 7.147021306043582767e-01 -4.543963020304330191e-01 3.461891856411579038e+00 1.815353909462140702e+00 1.473940598175399019e+00 -4.555505149788599738e+03 0.000000000000000000e+00
3.363049654869285088e-01 6.636950345130714357e-01 -2.208607835299104261e-01 3.568532090846044280e+00 2.115822739021070209e+00 1.379469924556960381e+00 -4.555505017905697969e+03 0.000000000000000000e+00
7.209807892374074934e-01 2.790192107625925622e-01 3.498467075558703954e+00 -3.934182466654188026e-01 1.468222669975145278e+00 1.852679860166869696e+00 -4.555503936676005651e+03 0.000000000000000000e+00
2.914311630442190104e-01 7.085688369557809896e-01 -3.134335339666552422e-01 3.558601528483913423e+00 1.897458836056534981e+00 1.437894186067029789e+00 -4.555503395079899747e+03 0.000000000000000000e+00
3.193824984510191256e-01 6.806175015489808189e-01 -1.739106778453273217e-01 3.515361805392246630e+00 2.011264283329550207e+00 1.462261335760728365e+00 -4.555502593950474875e+03 0.000000000000000000e+00
2.804889818627611109e-01 7.195110181372389446e-01 -4.080051914871288266e-01 3.463620379355638601e+00 1.845581474652135068e+00 1.455589870657939322e+00 -4.555502531510474910e+03 0.000000000000000000e+00
3.381492174106142112e-01 6.618507825893858998e-01 -8.074571554143014640e-02 3.633552763747350589e+00 2.141120440943314662e+00 1.357551390232456301e+00 -4.555502507556073397e+03 0.000000000000000000e+00
6.866028096887234478e-01 3.133971903112764967e-01 3.526031622889985062e+00 -1.892944909504047646e-01 1.471697133010430703e+00 2.002409562700299350e+00 -4.555501963571388842e+03 0.000000000000000000e+00
3.329210491196735733e-01 6.670789508803265377e-01 -6.630804486953269239e-02 3.572569533052951662e+00 1.969562212507494303e+00 1.345187933260727497e+00 -4.555501673226975981e+03 0.000000000000000000e+00
6.903273088548657066e-01 3.096726911451342934e-01 3.541385193078389726e+00 -2.595345237089435875e-01 1.445549568382837657e+00 1.828131552524250969e+00 -4.555501069720859050e+03 0.000000000000000000e+00
6.815922296607740405e-01 3.184077703392260150e-01 3.595911507988731604e+00 -5.297407060250591826e-02 1.352023712291185342e+00 2.020979042283461702e+00 -4.555500889541988727e+03 0.000000000000000000e+00
6.888670314916244264e-01 3.111329685083755736e-01 3.567956688454058778e+00 -1.190777507689630421e-01 1.432115283446317777e+00 2.086640692790442841e+00 -4.555499546273198575e+03 0.000000000000000000e+00
2.776986160287058802e-01 7.223013839712941753e-01 -3.926630186889977780e-01 3.476753208532496142e+00 1.836450969855632387e+00 1.464640450556416784e+00 -4.555498649024117185e+03 0.000000000000000000e+00
6.787428156973410731e-01 3.212571843026589824e-01 3.561183339315122431e+00 -1.899487311414182755e-01 1.445553658265350316e+00 2.099323752243400065e+00 -4.555498521520141367e+03 0.000000000000000000e+00
2.893366329814757165e-01 7.106633670185241725e-01 -2.789518923801497796e-01 3.542075874263778790e+00 1.984455981507635247e+00 1.422913933932828501e+00 -4.555497295616327392e+03 0.000000000000000000e+00
3.203885557804908024e-01 6.796114442195091421e-01 -7.613357588311797652e-02 3.538116877716151354e+00 1.979766561354149745e+00 1.415367742519581640e+00 -4.555496671728760703e+03 0.000000000000000000e+00
7.026924576626530916e-01 2.973075423373469084e-01 3.509130070943746293e+00 -2.860968241491362307e-01 1.372222300258326921e+00 1.882286557654410108e+00 -4.555496127976095522e+03 0.000000000000000000e+00
6.758870356995245743e-01 3.241129643004753702e-01 3.545434876574050431e+00 -1.888460953802669484e-01 1.336482718393988689e+00 1.938511651548149972e+00 -4.555495008494528520e+03 0.000000000000000000e+00
3.105929958708108507e-01 6.894070041291892048e-01 -3.866159700749579597e-01 3.525694486096084379e+00 1.852009347411534446e+00 1.400119671961713275e+00 -4.555494956585542241e+03 0.000000000000000000e+00
3.123050840927411587e-01 6.876949159072588413e-01 -1.355124452971188942e-01 3.547791504547147756e+00 2.129008506132466394e+00 1.427204478467165139e+00 -4.555494948153393125e+03 0.000000000000000000e+00
6.573845032448344394e-01 3.426154967551655606e-01 3.605290628586756974e+00 6.683292775992934198e-02 1.354322192653629076e+00 2.220806710668881134e+00 -4.555493622779851648e+03 0.000000000000000000e+00
6.694119897868507918e-01 3.305880102131492082e-01 3.531570401907303758e+00 -1.808109507570618002e-01 1.357263573394912548e+00 1.926422167230790183e+00 -4.555492993365340226e+03 0.000000000000000000e+00
3.068321564100210952e-01 6.931678435899789603e-01 -1.679790224835180368e-01 3.511013525846218730e+00 2.051323870225173707e+00 1.376908315940968297e+00 -4.555492190921739166e+03 0.000000000000000000e+00
3.037824173848509557e-01 6.962175826151490998e-01 -3.467532954536425294e-01 3.519261139048278419e+00 1.850411929041567261e+00 1.376536490168833282e+00 -4.555491906165287219e+03 0.000000000000000000e+00
3.210177098873289725e-01 6.789822901126710830e-01 -2.612632064823717237e-01 3.596654034345087680e+00 1.936563320997363835e+00 1.382113270618797740e+00 -4.555491858729872547e+03 0.000000000000000000e+00
6.667342239128252190e-01 3.332657760871747255e-01 3.563960381989300874e+00 2.433579165146415590e-03 1.378163274696525331e+00 2.048315920195639350e+00 -4.555491551967574196e+03 0.000000000000000000e+00
3.315741333267614444e-01 6.684258666732385556e-01 -1.184648894099844668e-01 3.551800001602257062e+00 2.074572891366947669e+00 1.324398812356912813e+00 -4.555489523146650754e+03 0.000000000000000000e+00
7.069409838664988399e-01 2.930590161335011046e-01 3.554105554995877103e+00 -3.002172676019853603e-01 1.439346757963103185e+00 1.975144574306796130e+00 -4.555489425979936641e+03 0.000000000000000000e+00
