# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.835189934419126145e-01 -3.286773393819339972e-01 3.485197853208827024e+00 1.283300462514383566e+00 9.746384122168461062e-01 -3.878287321824946503e+03 0.000000000000000000e+00
2.800116744650424927e-01 -2.367611178072263900e-01 3.547699507776964190e+00 1.322555410618288185e+00 9.797013587692159353e-01 -3.878287034162379314e+03 0.000000000000000000e+00
2.754812896131958455e-01 -3.689759770369052672e-01 3.540027266921518034e+00 1.254895243340411914e+00 1.005519554066564902e+00 -3.878285816128440274e+03 0.000000000000000000e+00
3.203239514036773095e-01 -1.781483474011796575e-01 3.548324911155301020e+00 1.449852481136480575e+00 9.431863612793033314e-01 -3.878285444531900794e+03 0.000000000000000000e+00
2.884914538583723820e-01 -1.669709005828461101e-01 3.532136204641470378e+00 1.286988166772287556e+00 1.007514418201312045e+00 -3.878283298886683042e+03 0.000000000000000000e+00
3.115150283978369572e-01 -1.005671879096540766e-01 3.546851475374593221e+00 1.357018426488550533e+00 9.329261192210985820e-01 -3.878282399400746272e+03 0.000000000000000000e+00
3.513991734050657678e-01 9.417100462665306537e-04 3.605243677114281287e+00 1.445916799851774792e+00 9.427467048154585250e-01 -3.878281421668531038e+03 0.000000000000000000e+00
3.192746420018737763e-01 -2.318712047933282616e-01 3.599671953170902938e+00 1.334133731648483367e+00 9.408330931068344949e-01 -3.878280661116132251e+03 0.000000000000000000e+00
3.354145194823421883e-01 -1.439303152767886784e-01 3.586099806383772126e+00 1.330430348067486612e+00 9.418943310550786929e-01 -3.878279859861901059e+03 0.000000000000000000e+00
2.961927198752553614e-01 -3.564578147343741010e-01 3.453472646007925917e+00 1.253046716529053084e+00 1.011760255165235822e+00 -3.878278441093664242e+03 0.000000000000000000e+00
3.442147379893922277e-01 -2.525605463531657366e-02 3.575219835625620401e+00 1.484795884558656853e+00 9.669832278581789176e-01 -3.878276994193128303e+03 0.000000000000000000e+00
3.049164021888261522e-01 -3.201581268103302347e-01 3.527012965219717522e+00 1.401690499834613801e+00 1.000327223690352652e+00 -3.878275548091978180e+03 0.000000000000000000e+00
3.142468966553358944e-01 -1.286042266996625938e-01 3.529103370408309015e+00 1.430703549968042054e+00 1.011717118556792139e+00 -3.878275467285461673e+03 0.000000000000000000e+00
2.787072162874327241e-01 -4.608641909019894900e-01 3.467290337715393189e+00 1.232100827666964715e+00 1.016762181756557748e+00 -3.878273562124746149e+03 0.000000000000000000e+00
2.892405968370255209e-01 -3.346570555852328432e-01 3.526538315146736657e+00 1.252116201601284562e+00 1.047328774689796571e+00 -3.878272976690982432e+03 0.000000000000000000e+00
2.862528655873967098e-01 -2.379455539547183918e-01 3.492534483138080237e+00 1.370087277253614788e+00 1.003062179360417083e+00 -3.878272751852810416e+03 0.000000000000000000e+00
3.367400752171020861e-01 2.895908736503869860e-02 3.616400540215960469e+00 1.489873598151257861e+00 9.169471560982159763e-01 -3.878272640617445177e+03 0.000000000000000000e+00
2.933719430109759108e-01 -3.059881772829731172e-01 3.524299510582541650e+00 1.199416982047583069e+00 9.760938764164744930e-01 -3.878270691030144917e+03 0.000000000000000000e+00
3.146384374619367597e-01 -7.367835992755585039e-02 3.599687400648547975e+00 1.384677874993478719e+00 9.962249832712906095e-01 -3.878270630452950627e+03 0.000000000000000000e+00
3.021492929544946637e-01 -3.193745224386428938e-01 3.522680921547006960e+00 1.255615011042075402e+00 9.543284946387309287e-01 -3.878270406184944932e+03 0.000000000000000000e+00
3.372798368028993576e-01 8.658777958672515818e-04 3.617385896535829648e+00 1.513263714375225444e+00 9.229946513459225121e-01 -3.878269693261736393e+03 0.000000000000000000e+00
3.293857011114016964e-01 -1.828406406487307900e-01 3.582478117663064232e+00 1.438638321302316170e+00 9.907678837209408229e-01 -3.878267613806008740e+03 0.000000000000000000e+00
3.283273069733341765e-01 -1.313333554953310112e-01 3.538063366800122456e+00 1.452571318405726286e+00 9.490824479277135683e-01 -3.878267436201072996e+03 0.000000000000000000e+00
3.298797314695158245e-01 -2.647056681199623229e-01 3.563043459892322407e+00 1.356932811243630965e+00 9.676799970485552294e-01 -3.878267343458846881e+03 0.000000000000000000e+00
3.203850367161031887e-01 1.265311642324271242e-02 3.585244179857884905e+00 1.405661416070569603e+00 9.354031787444621049e-01 -3.878265507694417920e+03 0.000000000000000000e+00
3.141619439208578335e-01 -2.294987128274833255e-01 3.548336930713811288e+00 1.237252979050198931e+00 9.664285384695383563e-01 -3.878264497341182505e+03 0.000000000000000000e+00
3.406619264387654167e-01 1.942238421493524408e-02 3.599504596620410446e+00 1.401568338521329560e+00 9.340057166678719103e-01 -3.878263679517614946e+03 0.000000000000000000e+00
2.734033152189812022e-01 -3.315410559572619653e-01 3.491949852585376490e+00 1.207181369763006051e+00 1.003143165213179033e+00 -3.878261669912782963e+03 0.000000000000000000e+00
3.103550365481645978e-01 -2.603217969821696731e-01 3.567625723570681195e+00 1.436657088256957149e+00 9.732146299349982987e-01 -3.878261142621157887e+03 0.000000000000000000e+00
3.174424525859395607e-01 -5.142572490892410864e-02 3.627415376995930973e+00 1.397117087576765559e+00 9.375229160164424425e-01 -3.878260970199649364e+03 0.000000000000000000e+00
2.908562778556761930e-01 -2.588514761580371637e-01 3.580239302996127027e+00 1.303616591018535997e+00 1.009536696870939831e+00 -3.878258990338911644e+03 0.000000000000000000e+00
2.840738003834902270e-01 -4.371971557877560310e-01 3.475863829144244299e+00 1.184084987311231796e+00 1.009634399100713953e+00 -3.878258207997451791e+03 0.000000000000000000e+00
2.992877027226648057e-01 -1.420256935586242664e-01 3.514207556814553435e+00 1.395929827024721570e+00 9.645123853088355403e-01 -3.878257377087291843e+03 0.000000000000000000e+00
2.921738591290831688e-01 -2.441051336562549967e-01 3.499344900637132660e+00 1.353279230645006104e+00 9.652230517726672065e-01 -3.878257326689793445e+03 0.000000000000000000e+00
2.882114731950329301e-01 -3.613326796789191331e-01 3.528708857678715560e+00 1.192207382858475162e+00 1.025469330094961995e+00 -3.878257230382827856e+03 0.000000000000000000e+00
2.809218515587568743e-01 -4.625990191011739028e-01 3.490752572719757918e+00 1.233084168058217855e+00 1.007941797810747664e+00 -3.878257161591172462e+03 0.000000000000000000e+00
3.155228270881743069e-01 -1.765431026974082496e-01 3.621632730584528836e+00 1.339316197826627475e+00 9.721200585315351583e-01 -3.878256827916571183e+03 0.000000000000000000e+00
3.076824200832423695e-01 -1.931078116640410069e-01 3.555187011485581916e+00 1.275090053776726462e+00 1.018968008174585105e+00 -3.878256626422125464e+03 0.000000000000000000e+00
3.247394299742586421e-01 -1.813075220232589491e-01 3.530783772583239166e+00 1.446459062116693062e+00 9.904992234962943787e-01 -3.878256052142469343e+03 0.000000000000000000e+00
2.742156534562147918e-01 -4.354330139105521691e-01 3.457798751418700967e+00 1.218859385563948683e+00 1.046272151725842425e+00 -3.878255930307984272e+03 0.000000000000000000e+00
2.916317265322101449e-01 -3.739242924043411076e-01 3.514698038170551264e+00 1.347705400639225060e+00 1.024923341880741745e+00 -3.878254790575718289e+03 0.000000000000000000e+00
3.075413513582673786e-01 -6.730626623115097684e-02 3.587654439058411082e+00 1.352782610538576513e+00 9.878139848859966987e-01 -3.878254705592308255e+03 0.000000000000000000e+00
2.930347377361475214e-01 -4.345898889086040051e-01 3.527558698096546763e+00 1.238627287644663122e+00 1.002964832433767883e+00 -3.878254689967343438e+03 0.000000000000000000e+00
3.076065110839226735e-01 -9.144687372845686224e-02 3.597623251976181713e+00 1.353489755070065748e+00 9.358474892783500421e-01 -3.878254625536950698e+03 0.000000000000000000e+00
2.921322603053572164e-01 -2.915164596783123008e-01 3.538589859165682139e+00 1.197199219316865904e+00 1.004418556383067429e+00 -3.878253994520569904e+03 0.000000000000000000e+00
3.163986877495706396e-01 -1.391309661669602460e-01 3.554590037378760670e+00 1.267320797999885063e+00 9.776804743152411881e-01 -3.878253886098416842e+03 0.000000000000000000e+00
2.904963193257852905e-01 -3.590041321776701322e-01 3.467850011016008871e+00 1.289411518830712922e+00 1.045622730491559960e+00 -3.878253029903841252e+03 0.000000000000000000e+00
3.141251229422121205e-01 -1.393473363899181972e-01 3.553830096613125544e+00 1.268598923359253394e+00 9.585711246487047532e-01 -3.878252428495846289e+03 0.000000000000000000e+00
2.948540817339740383e-01 -2.287306497112920889e-01 3.531568378429927879e+00 1.428265720059085142e+00 9.959929600443870878e-01 -3.878252294746966982e+03 0.000000000000000000e+00
2.952217901254036714e-01 -4.155841676550975916e-01 3.480174225523364751e+00 1.301452440706805769e+00 1.018545828578556467e+00 -3.878251901201657347e+03 0.000000000000000000e+00
2.935852866057319099e-01 -3.811893518832045746e-01 3.560356170668521614e+00 1.267815984994191458e+00 1.007561844094027048e+00 -3.878251419375232217e+03 0.000000000000000000e+00
3.248442165833547723e-01 -2.491086302643508166e-02 3.569383945482337950e+00 1.494105951080682892e+00 9.369580518193829644e-01 -3.878251257244026419e+03 0.000000000000000000e+00
3.238551781932501039e-01 -9.530853139669311080e-02 3.524898372123736578e+00 1.340837273401079610e+00 9.854448633868148066e-01 -3.878250982738386483e+03 0.000000000000000000e+00
3.083248159237043096e-01 -9.326094622242231402e-02 3.586643466380082579e+00 1.352331599594657874e+00 1.000162408293737482e+00 -3.878250514045406362e+03 0.000000000000000000e+00
3.416718778630917774e-01 9.823233184130641948e-03 3.567924178534224389e+00 1.450140518399805956e+00 9.411877886077646416e-01 -3.878250167973908447e+03 0.000000000000000000e+00
2.986666919628649941e-01 -2.794613937768181122e-01 3.588348849766838544e+00 1.369992318855295821e+00 9.881903942106059491e-01 -3.878247880088280908e+03 0.000000000000000000e+00
3.295612465746838859e-01 -1.441168093295638053e-01 3.623230391529927097e+00 1.445672629202481074e+00 9.434642360071878731e-01 -3.878247620483302853e+03 0.000000000000000000e+00
3.380335083608383417e-01 -9.051968985228793507e-02 3.590241989072105788e+00 1.508330794713611755e+00 9.539273047756962054e-01 -3.878246925624727737e+03 0.000000000000000000e+00
3.339185323235837055e-01 -1.470769138386051889e-01 3.569624305422895105e+00 1.326179444679572050e+00 9.829159236162809954e-01 -3.878246370208342796e+03 0.000000000000000000e+00
3.027016148628779435e-01 -3.267628164393662216e-01 3.493496423771983217e+00 1.202925821070234047e+00 1.014949728614893409e+00 -3.878245930275062165e+03 0.000000000000000000e+00
2.962515634726117231e-01 -1.798875735921288133e-01 3.495993442034832199e+00 1.338770933334386681e+00 1.023280864767556864e+00 -3.878245650308710083e+03 0.000000000000000000e+00
3.357888887463743588e-01 2.737289776151078519e-02 3.603727985928193878e+00 1.478474804480299998e+00 9.175441048384991305e-01 -3.878245113884700913e+03 0.000000000000000000e+00
3.056729762094279046e-01 -1.308091971922510643e-01 3.597078954680912766e+00 1.413364302661510585e+00 9.372624329479701810e-01 -3.878244444174629280e+03 0.000000000000000000e+00
2.850998202723621366e-01 -3.533871388950664549e-01 3.546293803419818147e+00 1.237423862340819358e+00 1.029288182983556732e+00 -3.878243953140419762e+03 0.000000000000000000e+00
3.160348027006545935e-01 -2.112472484940557671e-01 3.563848579456024179e+00 1.409067306021518196e+00 9.332087013705071543e-01 -3.878243801045300643e+03 0.000000000000000000e+00
3.159999664984163847e-01 -1.464126435407018256e-01 3.611247899656265581e+00 1.359858651699673127e+00 9.945231894240301740e-01 -3.878243706171392205e+03 0.000000000000000000e+00
2.931897535048826886e-01 -1.583177296574860282e-01 3.590513882266396006e+00 1.361772557733206712e+00 9.726520211292413176e-01 -3.878242750260321372e+03 0.000000000000000000e+00
3.364951671705378455e-01 -1.475537564450571937e-01 3.596382312762895772e+00 1.470259480824534615e+00 9.587420357316429609e-01 -3.878242107314586974e+03 0.000000000000000000e+00
2.888766585571607703e-01 -4.421416255733899847e-01 3.470736716411719325e+00 1.199516446988774021e+00 1.033267709622099684e+00 -3.878242078871129706e+03 0.000000000000000000e+00
3.014133626643958896e-01 -1.459892964637193313e-01 3.586430587746361809e+00 1.425816371284238437e+00 9.935770306238469463e-01 -3.878241900815651206e+03 0.000000000000000000e+00
2.987394758970352560e-01 -3.059732123823071803e-01 3.534491094038262560e+00 1.279627749159256034e+00 1.043175872689737327e+00 -3.878240425551265616e+03 0.000000000000000000e+00
3.017182045089635833e-01 -2.572204536375372608e-01 3.557703800197629551e+00 1.423431125183091561e+00 9.636793994571151156e-01 -3.878239633174065602e+03 0.000000000000000000e+00
3.263256756590294239e-01 -2.543346948054188150e-01 3.558243436864431342e+00 1.380073463539860379e+00 9.490439248866765487e-01 -3.878238585051184600e+03 0.000000000000000000e+00
3.309949667357581227e-01 -1.980143095356101668e-01 3.592159280618646200e+00 1.317467294290879387e+00 9.685911097570806261e-01 -3.878237726985370500e+03 0.000000000000000000e+00
3.317802883226083077e-01 -2.051083951457315924e-01 3.591793913093427548e+00 1.339762317373213385e+00 9.460117748942742377e-01 -3.878237344058128201e+03 0.000000000000000000e+00
2.862274274888990111e-01 -4.118544311441997841e-01 3.482692814536414883e+00 1.314717120881747636e+00 1.012206439162141480e+00 -3.878236324835660980e+03 0.000000000000000000e+00
3.132747269515913646e-01 -2.123286237869912718e-01 3.511733371058143316e+00 1.423760873540222960e+00 9.675380007737789390e-01 -3.878235972907197720e+03 0.000000000000000000e+00
2.987904647797187119e-01 -1.757161224181909009e-01 3.523193014708684068e+00 1.287539497351182227e+00 1.024583394821583671e+00 -3.878235014271026103e+03 0.000000000000000000e+00
3.326225206072575546e-01 -8.443752493427765515e-02 3.577424309592291962e+00 1.364939492528188136e+00 9.919802535613226890e-01 -3.878234503616309212e+03 0.000000000000000000e+00
2.717999150598360836e-01 -4.069953360231025052e-01 3.509810338628509108e+00 1.204171854068048386e+00 1.016653068585361197e+00 -3.878233891646868415e+03 0.000000000000000000e+00
2.946278936462315423e-01 -4.035019488215264016e-01 3.463132735989920885e+00 1.251132146175137683e+00 1.034763938488231227e+00 -3.878232156239797405e+03 0.000000000000000000e+00
3.048244290502657994e-01 -1.232444458518022756e-01 3.567388739862507041e+00 1.291912847463772440e+00 9.490184141427573383e-01 -3.878231578483903377e+03 0.000000000000000000e+00
2.966403120670744187e-01 -1.709915262118092971e-01 3.577273239080407397e+00 1.403597014453546343e+00 1.001212630339661569e+00 -3.878230460498103639e+03 0.000000000000000000e+00
3.107056657432329949e-01 -2.790108819962481834e-01 3.504084007012832291e+00 1.278438998518164116e+00 1.031094581053292547e+00 -3.878229702765735510e+03 0.000000000000000000e+00
2.817420282136800513e-01 -2.066338544705206559e-01 3.550819452148484157e+00 1.311901540173663561e+00 9.982699769922276367e-01 -3.878228510548277427e+03 0.000000000000000000e+00
3.194972723902191891e-01 -1.392407916975479942e-01 3.514018883280537686e+00 1.368101651082101800e+00 1.009447712704695688e+00 -3.878227454459815362e+03 0.000000000000000000e+00
3.356894163066345138e-01 -8.092164167103596539e-02 3.623655372054706003e+00 1.457464073163381668e+00 9.230596664649243221e-01 -3.878226574320266991e+03 0.000000000000000000e+00
3.421776589855896056e-01 8.595871138473933429e-03 3.604091377405774566e+00 1.533428473554175664e+00 9.530923557219934672e-01 -3.878226135211122255e+03 0.000000000000000000e+00
2.952057997682247525e-01 -2.007595936149221272e-01 3.515232348005549401e+00 1.419724806685915608e+00 9.835692832634145288e-01 -3.878226053573616809e+03 0.000000000000000000e+00
2.973149206420411805e-01 -3.896346810710425990e-01 3.495651840522584486e+00 1.292580421801676760e+00 9.778441684503241804e-01 -3.878223853254267851e+03 0.000000000000000000e+00
3.101361485910853477e-01 -9.859059672770498217e-02 3.520698501099631450e+00 1.325611046595115639e+00 9.634668679899875965e-01 -3.878222459635524046e+03 0.000000000000000000e+00
2.996717845176962158e-01 -1.649823030358446019e-01 3.559499481921442054e+00 1.355428522280275105e+00 1.023267611120874054e+00 -3.878217874108512206e+03 0.000000000000000000e+00
3.310663643920633281e-01 -1.711788222539065984e-01 3.584113579785517700e+00 1.319924071489295692e+00 9.404518437332387570e-01 -3.878215320085398616e+03 0.000000000000000000e+00
2.987194036785387752e-01 -3.740685524565487419e-01 3.542289160342003029e+00 1.216209660846089946e+00 1.012304285032337159e+00 -3.878214774688305170e+03 0.000000000000000000e+00
2.832991396911707649e-01 -2.352508487241658508e-01 3.506053073506689710e+00 1.290978842092934453e+00 1.032708614300339445e+00 -3.878214653480978541e+03 0.000000000000000000e+00
3.287315437956984665e-01 -1.981527066314437702e-01 3.533066188297291355e+00 1.319022178311352045e+00 9.961241819280601817e-01 -3.878213940959249157e+03 0.000000000000000000e+00
2.789969772894805300e-01 -4.187247250644962060e-01 3.530734700706005480e+00 1.252187611735291695e+00 1.009631724876844494e+00 -3.878212598845416778e+03 0.000000000000000000e+00
3.119352946653172198e-01 -2.452458774105699124e-01 3.538069837941642870e+00 1.321224887030886030e+00 1.032807495267354048e+00 -3.878212514360489877e+03 0.000000000000000000e+00
3.341580247265408810e-01 1.117008697663610974e-02 3.573966653984240516e+00 1.500879457543734308e+00 9.365418083073071553e-01 -3.878212154773234033e+03 0.000000000000000000e+00
3.117333482021111823e-01 -1.891832972643265609e-01 3.578141863895674124e+00 1.439481148636953867e+00 9.398514872096740413e-01 -3.878211381525759407e+03 0.000000000000000000e+00
3.097507710894910615e-01 -8.470752458637285931e-02 3.544113683587110319e+00 1.428784310956884074e+00 1.005695899448139530e+00 -3.878210945537091902e+03 0.000000000000000000e+00
2.970033267483890849e-01 -3.436830847819861701e-01 3.548175597516691759e+00 1.287797861357776075e+00 9.569413758799434344e-01 -3.878210675157652986e+03 0.000000000000000000e+00
2.899949525831760355e-01 -3.637768924258927283e-01 3.458986715186792793e+00 1.199921471926719718e+00 1.024747319267271584e+00 -3.878210456184854593e+03 0.000000000000000000e+00
3.025696534719157782e-01 -1.323143587393787457e-01 3.497820539775294613e+00 1.356327660211551711e+00 9.981410801846370973e-01 -3.878210254751550110e+03 0.000000000000000000e+00
3.237994232415054574e-01 -1.926543983308225960e-01 3.537452323766784978e+00 1.457411899337148764e+00 9.773559796855728621e-01 -3.878209157195177795e+03 0.000000000000000000e+00
3.149634434103195102e-01 -1.104972731982677564e-01 3.504150302721380505e+00 1.389980362216721499e+00 9.836476213511650135e-01 -3.878208254447681611e+03 0.000000000000000000e+00
3.109019269334297175e-01 -1.595882474051253941e-01 3.581953104174769198e+00 1.418509921201688062e+00 1.010169233325002525e+00 -3.878207324454820537e+03 0.000000000000000000e+00
2.822418651901604791e-01 -3.350590248301731910e-01 3.522059054542181489e+00 1.356405507990075865e+00 1.004493737866322123e+00 -3.878207228982451852e+03 0.000000000000000000e+00
3.142292073437601418e-01 -1.106592566573322972e-01 3.605506534167086219e+00 1.457515260296735171e+00 9.369770604327101182e-01 -3.878206974900188470e+03 0.000000000000000000e+00
2.877675134722104677e-01 -4.425953670874254731e-01 3.510202926724645955e+00 1.277104493316270739e+00 1.002376551886232869e+00 -3.878206520591907974e+03 0.000000000000000000e+00
2.713667008221622989e-01 -3.132125863338133254e-01 3.488902606928557137e+00 1.273038741823478093e+00 1.012257706358790754e+00 -3.878206382145688622e+03 0.000000000000000000e+00
3.145258515416252121e-01 -1.079569194440029162e-01 3.599937105191404640e+00 1.471173899639107940e+00 9.824131754887415191e-01 -3.878206265403429825e+03 0.000000000000000000e+00
3.264715463241096294e-01 -1.049705594138107129e-01 3.522570179007725066e+00 1.374971396597164386e+00 9.550492553109035665e-01 -3.878205810349832973e+03 0.000000000000000000e+00
2.900671296148911171e-01 -2.087126692509629899e-01 3.545530779381774078e+00 1.266907954375019463e+00 1.019398655194648340e+00 -3.878205533512486909e+03 0.000000000000000000e+00
3.199331539536579005e-01 -1.950943164490200332e-01 3.594893997077781567e+00 1.417341028592802310e+00 9.974627032344863808e-01 -3.878205087407178326e+03 0.000000000000000000e+00
3.228288461283111976e-01 -1.565934457460933515e-01 3.509371107944435852e+00 1.330251592001460148e+00 9.936944003010103055e-01 -3.878204225710834635e+03 0.000000000000000000e+00
3.177539020638623368e-01 -5.091095870786555705e-02 3.597360767033784157e+00 1.432055681777935519e+00 9.937476745805853273e-01 -3.878204181077050634e+03 0.000000000000000000e+00
3.133391684537567001e-01 -3.143419430505204337e-01 3.539334036512901349e+00 1.361005625041654676e+00 1.015693279474628952e+00 -3.878203888811813613e+03 0.000000000000000000e+00
3.500095432316762123e-01 3.433743050310655159e-02 3.619792317758923517e+00 1.458652301444421928e+00 9.436270420508851009e-01 -3.878202932351700838e+03 0.000000000000000000e+00
2.992912292423354770e-01 -2.778632314827158556e-01 3.558108111600641443e+00 1.415443498188384996e+00 9.768889572737647908e-01 -3.878202508812050837e+03 0.000000000000000000e+00
3.190732535328312247e-01 1.726025566881957476e-02 3.601716548623532965e+00 1.455582223874102743e+00 9.677889162727018046e-01 -3.878202299988975483e+03 0.000000000000000000e+00
3.268847759066006442e-01 -1.243217426182074425e-01 3.610765216152800328e+00 1.319783413408554207e+00 9.505635338867143291e-01 -3.878201844873965001e+03 0.000000000000000000e+00
3.054993818388228033e-01 -1.464113865879535514e-01 3.514956752233398429e+00 1.345679925938930266e+00 1.021944680041357190e+00 -3.878200678376128053e+03 0.000000000000000000e+00
2.876996562714215777e-01 -3.492561713548875124e-01 3.518060038184402494e+00 1.216805782468335151e+00 1.043690789460093526e+00 -3.878199851807586128e+03 0.000000000000000000e+00
3.256076932384039391e-01 1.429735885571330883e-02 3.585463864723493099e+00 1.515580903109783772e+00 9.573121687093774090e-01 -3.878199701230706069e+03 0.000000000000000000e+00
3.307661221494085924e-01 5.406879660611620120e-02 3.593878958588753836e+00 1.501555542364845008e+00 9.381519651672705074e-01 -3.878199642780105023e+03 0.000000000000000000e+00
3.059039306628322241e-01 -1.339466876395425943e-01 3.581624682152937389e+00 1.434440936187222349e+00 9.393111664917263015e-01 -3.878199131678570666e+03 0.000000000000000000e+00
3.305221978539513161e-01 -1.648488728799028524e-01 3.558757526394794812e+00 1.468306382462917670e+00 9.780313025604260302e-01 -3.878198262324942334e+03 0.000000000000000000e+00
3.288320356883692730e-01 4.292370670500206958e-02 3.594267283826170889e+00 1.438586134727997790e+00 9.305644504230125014e-01 -3.878197794728862391e+03 0.000000000000000000e+00
3.308973570383344498e-01 -1.514393053440539760e-01 3.569164042754354060e+00 1.396955362810017753e+00 1.002901213364941979e+00 -3.878197680206658788e+03 0.000000000000000000e+00
3.002809944590101310e-01 -1.319810343072127246e-01 3.506062443934323980e+00 1.339643177036579091e+00 9.700022392598171006e-01 -3.878197370977858100e+03 0.000000000000000000e+00
3.375949190003275091e-01 -1.092554453527313368e-01 3.628453426319663500e+00 1.418537428660845867e+00 9.364906684512807056e-01 -3.878197361526852546e+03 0.000000000000000000e+00
2.972304003201201028e-01 -2.044362428622720218e-01 3.513919925491783669e+00 1.248728946871832779e+00 9.670349744783589552e-01 -3.878197005127269222e+03 0.000000000000000000e+00
2.995597196139670459e-01 -3.656808214371093935e-01 3.515897096206609174e+00 1.229076558873938740e+00 9.706933172719812708e-01 -3.878196933810442715e+03 0.000000000000000000e+00
3.269612559668508278e-01 -4.925741228996560750e-02 3.628697757057472995e+00 1.413788970685814439e+00 9.729678266734608227e-01 -3.878195181109081204e+03 0.000000000000000000e+00
3.134435084748092848e-01 -1.425632734339731256e-01 3.498675737262640251e+00 1.380763218531523728e+00 1.000601064664749851e+00 -3.878194834272804655e+03 0.000000000000000000e+00
3.247086436927608122e-01 -6.383291441393418308e-02 3.595403215828540944e+00 1.463143827004977027e+00 9.201793534790487783e-01 -3.878193860448976466e+03 0.000000000000000000e+00
2.935362874989995152e-01 -3.036656158603351363e-01 3.467450100845737904e+00 1.266607499800639136e+00 9.832779486145336589e-01 -3.878193584131907301e+03 0.000000000000000000e+00
3.041010556159430833e-01 -3.751130300241135584e-01 3.518482693372140702e+00 1.216816975900927966e+00 9.877667893920976105e-01 -3.878193431067708843e+03 0.000000000000000000e+00
3.461042970172591438e-01 -1.356870180901081913e-04 3.593434163843899576e+00 1.455791004670901057e+00 9.664739420649880453e-01 -3.878191430396453597e+03 0.000000000000000000e+00
3.148167764693415860e-01 -1.646074547520738895e-01 3.577370482940510410e+00 1.462359518365789146e+00 9.961496457094020096e-01 -3.878191369197896165e+03 0.000000000000000000e+00
2.916617031728499509e-01 -1.380509650480582773e-01 3.543502181268181062e+00 1.380790050947541925e+00 9.654197206216245108e-01 -3.878191354322332700e+03 0.000000000000000000e+00
3.285497282481797954e-01 -1.434896931892106764e-01 3.529875088456843724e+00 1.418276590070418175e+00 9.500486132255152594e-01 -3.878190259819733910e+03 0.000000000000000000e+00
3.093527020739177957e-01 -1.297840233151402733e-01 3.504988892505657372e+00 1.331478848981702212e+00 9.666890055518894131e-01 -3.878189861764652051e+03 0.000000000000000000e+00
3.390974037166932797e-01 -1.246302953708504496e-01 3.620499102834255023e+00 1.405331477484062397e+00 9.570858210728725446e-01 -3.878189725558565442e+03 0.000000000000000000e+00
2.876877869018402145e-01 -2.993271675599997184e-01 3.568422985559819516e+00 1.288560061730749329e+00 1.016264929245018767e+00 -3.878189169292803854e+03 0.000000000000000000e+00
3.042671026944857582e-01 -2.918074248117100700e-01 3.482670802337041405e+00 1.293003484322822638e+00 9.703195362078153030e-01 -3.878188922120984444e+03 0.000000000000000000e+00
2.699173407910126499e-01 -4.043719023072387952e-01 3.492786534995562686e+00 1.260061044229123572e+00 1.020208044790439805e+00 -3.878187358596066588e+03 0.000000000000000000e+00
2.978661059856007043e-01 -3.234023775706257875e-01 3.510920688785936772e+00 1.214374316288304279e+00 1.035506502662275841e+00 -3.878186388769799578e+03 0.000000000000000000e+00
3.215297747151226737e-01 -2.962824873910272494e-01 3.561058247869878013e+00 1.291971317298765465e+00 9.659404561095982222e-01 -3.878185393031634248e+03 0.000000000000000000e+00
3.393138915561432767e-01 4.268596451677458825e-03 3.593764094985389956e+00 1.401504837396986280e+00 9.653857939155510159e-01 -3.878185001761086369e+03 0.000000000000000000e+00
3.213654033745744210e-01 -2.758573817611078560e-01 3.588017882730237584e+00 1.338136400199458897e+00 9.833062168574603357e-01 -3.878184674465237549e+03 0.000000000000000000e+00
3.097219458403593917e-01 -6.067413962037761233e-02 3.534183507736232244e+00 1.362272387660591333e+00 9.588383499575745539e-01 -3.878184550747393132e+03 0.000000000000000000e+00
3.318991857179599547e-01 -2.124870036224818515e-02 3.614549190221184372e+00 1.387768910791280064e+00 9.705847154881510619e-01 -3.878183974999905331e+03 0.000000000000000000e+00
3.161560991613074911e-01 -1.945905872971266382e-01 3.543494126207233030e+00 1.358085827447335525e+00 9.309066576538020943e-01 -3.878182593327125687e+03 0.000000000000000000e+00
3.366683166265592719e-01 4.879948094962553024e-02 3.584897709319124992e+00 1.446537441243770150e+00 9.345633278948477507e-01 -3.878182377250152058e+03 0.000000000000000000e+00
3.099757187582540818e-01 -1.119762972104289545e-01 3.574797768577406387e+00 1.287942335689356677e+00 9.809396310831451915e-01 -3.878182066094002948e+03 0.000000000000000000e+00
2.835266878909620814e-01 -2.674906372725378012e-01 3.568760173568365168e+00 1.315647184099939082e+00 9.978423020673091726e-01 -3.878181885085730755e+03 0.000000000000000000e+00
3.147224170184129699e-01 -8.548003937207801495e-02 3.628302836780595175e+00 1.382984400217284193e+00 9.579966070274142931e-01 -3.878181737614992016e+03 0.000000000000000000e+00
2.720556400327106550e-01 -3.466282346332255626e-01 3.479291159489840801e+00 1.277106957144825250e+00 1.031563277748643426e+00 -3.878181264267322149e+03 0.000000000000000000e+00
3.451331943843706229e-01 -1.496131578618117852e-02 3.587543283351288359e+00 1.406945065563114827e+00 9.548543804225136933e-01 -3.878181129131311991e+03 0.000000000000000000e+00
2.902376692716105433e-01 -4.234636949526306426e-01 3.477793816926474602e+00 1.297251827744933639e+00 1.017857638077688476e+00 -3.878179138153301210e+03 0.000000000000000000e+00
