# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.583647887892033812e-01 -3.454227105924983499e-01 3.469686304952010580e+00 1.295772354022860728e+00 1.055548527904260236e+00 -3.881884446458847378e+03 0.000000000000000000e+00
3.379851690695375166e-01 3.121663949593307674e-02 3.611090569704342279e+00 1.342076346324648561e+00 9.060071547654725554e-01 -3.881872822771638766e+03 0.000000000000000000e+00
2.873790159616536055e-01 -4.093806603380512610e-01 3.496505434804098478e+00 1.245285398343908501e+00 1.091083530529900258e+00 -3.881871197660687812e+03 0.000000000000000000e+00
3.326554916790824823e-01 -1.713523824804883966e-01 3.632724215807723755e+00 1.432705144932412189e+00 9.014370139566454387e-01 -3.881853117553792799e+03 0.000000000000000000e+00
3.425311210014532759e-01 -1.480092136210691689e-01 3.507657536805695475e+00 1.342520303779857427e+00 9.559372148953388937e-01 -3.881851012993250151e+03 0.000000000000000000e+00
3.364872341082055796e-01 -1.327317742170082415e-01 3.634766116768011646e+00 1.330852358002979408e+00 9.063006498743025885e-01 -3.881844793204420057e+03 0.000000000000000000e+00
3.292517804419554106e-01 -1.049857685877921276e-01 3.482903071548487439e+00 1.424996027155386980e+00 9.612166379120327120e-01 -3.881840002744844696e+03 0.000000000000000000e+00
2.825585259853172770e-01 -4.045495192458840594e-01 3.551298061988827026e+00 1.388523369993755141e+00 9.891718252047692062e-01 -3.881836633052836532e+03 0.000000000000000000e+00
2.843617617697805633e-01 -2.242929427610933224e-01 3.555362246436558404e+00 1.195651122499531871e+00 1.029039696844037621e+00 -3.881823116191073041e+03 0.000000000000000000e+00
3.633897693247113980e-01 4.463813679653304278e-02 3.604344681302373399e+00 1.627547437927787444e+00 9.385083342830073949e-01 -3.881822947051903611e+03 0.000000000000000000e+00
3.487208432455817797e-01 -1.912746577864337105e-01 3.584356086891449245e+00 1.499194644123839959e+00 9.679286519670795563e-01 -3.881821841542970105e+03 0.000000000000000000e+00
3.297817772811181269e-01 -3.571056985429310604e-01 3.582730585632427633e+00 1.323148434377966698e+00 9.679124046677841653e-01 -3.881819346471610061e+03 0.000000000000000000e+00
3.217348330143892654e-01 -1.002225243952156730e-02 3.663504181147976269e+00 1.482612648538961464e+00 9.062013224453028259e-01 -3.881819345389908449e+03 0.000000000000000000e+00
3.731312057090779843e-01 1.867690995153515124e-02 3.649518974030587781e+00 1.479247697021203622e+00 9.214074419483940792e-01 -3.881803338294871537e+03 0.000000000000000000e+00
3.156736427591410599e-01 -3.305780153330284410e-01 3.593163957697613320e+00 1.424469040146309151e+00 1.004071346645421636e+00 -3.881801879891930639e+03 0.000000000000000000e+00
3.399749360572422163e-01 -3.252527294271645442e-02 3.642598646505978977e+00 1.596783608036983715e+00 9.187633808883026720e-01 -3.881782604635379357e+03 0.000000000000000000e+00
2.825003237824413316e-01 -4.780195191139687827e-01 3.436200105538536054e+00 1.112296547452926720e+00 1.019934799453208862e+00 -3.881782602697325274e+03 0.000000000000000000e+00
2.881261108824101913e-01 -5.005323510968409106e-01 3.540600992037861161e+00 1.172700866538251230e+00 1.019883721518120012e+00 -3.881781003611369670e+03 0.000000000000000000e+00
3.483547658426142113e-01 6.684562281423137020e-02 3.597254863807167524e+00 1.368260160295855732e+00 9.148388046737297996e-01 -3.881780765479419642e+03 0.000000000000000000e+00
3.114347363483775943e-01 -7.495640412943063713e-02 3.514301279268304601e+00 1.370649864436373822e+00 1.041759956783355756e+00 -3.881754172044287770e+03 0.000000000000000000e+00
3.135182936315997204e-01 -5.241251437288990678e-02 3.515774686568583274e+00 1.282451960533480761e+00 9.575649253756527424e-01 -3.881749215774177628e+03 0.000000000000000000e+00
2.855182182064581187e-01 -3.641669417432856770e-01 3.493947334321140907e+00 1.427567835112037331e+00 1.026514412491853045e+00 -3.881724355169032606e+03 0.000000000000000000e+00
3.013937989878464063e-01 -3.155442544197687993e-01 3.621160300097328033e+00 1.386082194592995531e+00 9.792683311914405220e-01 -3.881710951414375813e+03 0.000000000000000000e+00
3.472433313016651812e-01 1.719870783447959295e-01 3.597969983267625516e+00 1.452315483395289819e+00 9.593144768637459352e-01 -3.881692498681656161e+03 0.000000000000000000e+00
3.633196595822191233e-01 -7.057374449967299124e-02 3.630402050414855086e+00 1.467232651899435858e+00 9.610664709173769582e-01 -3.881687177702371628e+03 0.000000000000000000e+00
2.570309417371532956e-01 -3.442156543076611008e-01 3.483612504297055601e+00 1.174652634303092968e+00 1.046062940882482639e+00 -3.881683086425835882e+03 0.000000000000000000e+00
2.651790429207405708e-01 -2.572917377673031303e-01 3.462476468710712130e+00 1.308747087634023254e+00 1.008801318768414168e+00 -3.881651922779251436e+03 0.000000000000000000e+00
3.003458706419728230e-01 -3.882805708313148418e-01 3.420973520371444199e+00 1.251984456561757941e+00 1.049110485224456379e+00 -3.881651105674592145e+03 0.000000000000000000e+00
3.655138490521614991e-01 8.366384125392729854e-02 3.667888882299057407e+00 1.604608801177319188e+00 9.430385865151384994e-01 -3.881641354157351998e+03 0.000000000000000000e+00
2.871833164080143663e-01 -2.628253668339165516e-01 3.580407986611856330e+00 1.182838784206702298e+00 9.933771517069766022e-01 -3.881637619118732800e+03 0.000000000000000000e+00
3.058955266716400501e-01 7.367428415092552862e-02 3.605083434607129433e+00 1.430604982067882114e+00 9.530119709289994745e-01 -3.881636675059144181e+03 0.000000000000000000e+00
3.505518666578207876e-01 1.006238545218834934e-02 3.567695137471776246e+00 1.452061641865971975e+00 1.001706738847803813e+00 -3.881631917478292962e+03 0.000000000000000000e+00
3.478556837469206076e-01 1.072439428019677093e-01 3.614989307167025157e+00 1.476207076742606761e+00 9.920875900728097774e-01 -3.881610579057952691e+03 0.000000000000000000e+00
3.393029070973110350e-01 -7.696974216874570562e-02 3.572370298182637960e+00 1.593322447983057000e+00 9.750426997528078843e-01 -3.881601782836726215e+03 0.000000000000000000e+00
3.042512688050179603e-01 -3.215647337832938657e-01 3.578662510297620614e+00 1.442816753806996255e+00 1.013850936494140598e+00 -3.881600439753658975e+03 0.000000000000000000e+00
3.257825534297258963e-01 -3.112856228499576439e-01 3.589222728784667638e+00 1.272384973626648819e+00 1.008451221798738695e+00 -3.881588299316008488e+03 0.000000000000000000e+00
2.591712254703051332e-01 -3.730649156548858092e-01 3.484513104265665628e+00 1.231256605731582132e+00 9.843408783053979594e-01 -3.881580667152525166e+03 0.000000000000000000e+00
3.054590956049905159e-01 5.635534864961752599e-02 3.601883723972581386e+00 1.444335030151492338e+00 9.807344672747707603e-01 -3.881578994248314302e+03 0.000000000000000000e+00
3.075707038531624860e-01 -1.157831941095778250e-01 3.512668902493409906e+00 1.232830046622786391e+00 9.667863003763397245e-01 -3.881572413971792230e+03 0.000000000000000000e+00
3.218075746843467866e-01 3.067067982693096745e-02 3.601356686393390127e+00 1.485209342420881873e+00 1.013570370635007212e+00 -3.881568043656821374e+03 0.000000000000000000e+00
2.768298560144512588e-01 -4.536046035266892429e-01 3.554425037202562976e+00 1.243264982060930279e+00 9.796536786858557333e-01 -3.881567208258061783e+03 0.000000000000000000e+00
3.500664798117437693e-01 6.476461114330733793e-02 3.606224937602945602e+00 1.386472776458727241e+00 9.730172366067151302e-01 -3.881562731373688166e+03 0.000000000000000000e+00
3.516607825042116220e-01 8.497549612142582531e-02 3.668356774912299834e+00 1.414680486114803237e+00 9.051482387327605128e-01 -3.881551792908854623e+03 0.000000000000000000e+00
2.930090046639933221e-01 -2.689346034369470284e-01 3.616336382511669889e+00 1.362763011466858076e+00 1.011393977823744184e+00 -3.881550237304572875e+03 0.000000000000000000e+00
3.642417544603910318e-01 -1.948578698377681148e-02 3.585942173435063385e+00 1.476957176994674326e+00 9.711912517315455240e-01 -3.881548423074847960e+03 0.000000000000000000e+00
3.044080822283981580e-01 -2.193452388303739897e-01 3.598889947231830089e+00 1.480248413413080222e+00 1.007379422728487128e+00 -3.881548202868006229e+03 0.000000000000000000e+00
3.015302274662886028e-01 -3.987159015338205825e-01 3.542984974016504029e+00 1.152350699137667078e+00 1.017328491050557338e+00 -3.881547747279956184e+03 0.000000000000000000e+00
3.094104645646908458e-01 -2.385654719317295558e-02 3.501526128889657752e+00 1.479497528048524524e+00 9.925836380414115867e-01 -3.881546883770807653e+03 0.000000000000000000e+00
2.754703024322424088e-01 -4.299369770404769531e-01 3.499864511424884306e+00 1.374952849962890244e+00 1.010555610565059048e+00 -3.881544047116054116e+03 0.000000000000000000e+00
3.547707332505967148e-01 -6.843288927718702008e-02 3.608292861259802642e+00 1.411855083455255011e+00 8.978309408163690497e-01 -3.881543238163484148e+03 0.000000000000000000e+00
2.534343831534676683e-01 -5.049161655975392682e-01 3.443061741379783047e+00 1.203493865095623949e+00 1.073787477965964410e+00 -3.881524554765866924e+03 0.000000000000000000e+00
3.581171087745614323e-01 1.662764326478542998e-01 3.575107567939714404e+00 1.574578329977968316e+00 9.527328808458815912e-01 -3.881517003210898565e+03 0.000000000000000000e+00
3.307318592914527677e-01 -1.593402216447930564e-01 3.580860223732817538e+00 1.506759181889038013e+00 1.015080244088296890e+00 -3.881514768446435482e+03 0.000000000000000000e+00
3.174800485959214380e-01 -2.494122449195865787e-01 3.564991325324822213e+00 1.455926595314951610e+00 9.220200162789683462e-01 -3.881513005020744913e+03 0.000000000000000000e+00
2.791890232815369410e-01 -4.067449190081206534e-01 3.428566856878494828e+00 1.279009535390706276e+00 9.909780784583346325e-01 -3.881506564302176230e+03 0.000000000000000000e+00
3.324259862197865290e-01 -2.544762647676587219e-01 3.562187744200520978e+00 1.286235765668374276e+00 9.264787784591500541e-01 -3.881492071329370447e+03 0.000000000000000000e+00
3.649512064410571077e-01 1.604256924208694035e-01 3.595726567851916577e+00 1.607486209629340301e+00 9.536357118785232512e-01 -3.881472363050833792e+03 0.000000000000000000e+00
3.305028564970980409e-01 -8.471264908293532625e-02 3.497700846718043266e+00 1.440647868362383788e+00 1.011773812780234927e+00 -3.881465202013393991e+03 0.000000000000000000e+00
3.140397566644591576e-01 -7.068850980920074467e-02 3.651154735600939283e+00 1.499297894857650748e+00 9.321276033335397226e-01 -3.881457315600946458e+03 0.000000000000000000e+00
2.666962132734830848e-01 -3.918829092524481750e-01 3.483944200640972877e+00 1.115820044438298186e+00 1.015689095918792528e+00 -3.881447304762130443e+03 0.000000000000000000e+00
3.334166178989727003e-01 4.290393079796959303e-02 3.603009672324652080e+00 1.474937388988407871e+00 1.011711711948775960e+00 -3.881443475591040624e+03 0.000000000000000000e+00
2.800521160328574566e-01 -5.379729152695434946e-01 3.480318491751253518e+00 1.188832447660695069e+00 9.957412844354396331e-01 -3.881441703688758935e+03 0.000000000000000000e+00
3.178220915066591878e-01 -3.588885286205849567e-01 3.504466462691452122e+00 1.303123212395935981e+00 9.469340274535440471e-01 -3.881420751479605315e+03 0.000000000000000000e+00
3.445092948031452940e-01 9.704059101823889200e-02 3.678479815428334465e+00 1.579991369194494011e+00 9.086935104811660890e-01 -3.881415730796114076e+03 0.000000000000000000e+00
2.924007736321249662e-01 -4.304559225922431343e-01 3.531592234445084078e+00 1.290504715676966008e+00 1.065269920170130780e+00 -3.881399499480147369e+03 0.000000000000000000e+00
3.100422653574413934e-01 -1.715463426420096305e-01 3.556855669381241203e+00 1.269028014769528978e+00 9.141436705899658177e-01 -3.881395257345378013e+03 0.000000000000000000e+00
3.198262153787672091e-01 1.131517556849052780e-01 3.574415101450794108e+00 1.503824295824686796e+00 9.304301097789019481e-01 -3.881389639379406617e+03 0.000000000000000000e+00
3.454771102084384093e-01 -3.948156493546550738e-02 3.572717072512022973e+00 1.338072180046220305e+00 9.873047542429475021e-01 -3.881389545261465173e+03 0.000000000000000000e+00
2.707252317483703763e-01 -3.965033813704441634e-01 3.488503124794330557e+00 1.213449372356996792e+00 1.088788663195926265e+00 -3.881388772088937003e+03 0.000000000000000000e+00
3.202905853492947208e-01 -5.693615357907425012e-02 3.637213386526643166e+00 1.325178448089750605e+00 9.869457963618291085e-01 -3.881377236800741684e+03 0.000000000000000000e+00
3.001649374994541097e-01 -1.500898163930980966e-01 3.582769965449113858e+00 1.222398311607665766e+00 9.536143877721282580e-01 -3.881374004028244599e+03 0.000000000000000000e+00
3.396962713112917087e-01 8.819976264959970835e-02 3.592987567240003344e+00 1.559509131021661776e+00 9.964404604291472456e-01 -3.881363343149467255e+03 0.000000000000000000e+00
2.530693376315499288e-01 -5.061236325089210064e-01 3.444773112678271243e+00 1.211761867658897707e+00 1.038754892020141929e+00 -3.881361121662408550e+03 0.000000000000000000e+00
3.200467550950126250e-01 3.011312932666647402e-03 3.657472263401592372e+00 1.363467187693571114e+00 9.353363129193398295e-01 -3.881354941096851235e+03 0.000000000000000000e+00
3.223188812268850678e-01 -2.079188261452855069e-01 3.604871675118940466e+00 1.456978147898714049e+00 9.125334347241539357e-01 -3.881353102806579500e+03 0.000000000000000000e+00
2.919781111677967611e-01 -1.753105923157157187e-01 3.519882287647185581e+00 1.311191230776272088e+00 1.060426614081865004e+00 -3.881351952406163491e+03 0.000000000000000000e+00
3.349652872435068818e-01 -1.485723594322818641e-01 3.602517826161160563e+00 1.260142437861348386e+00 9.527123788100423374e-01 -3.881344386360295175e+03 0.000000000000000000e+00
2.870619365989295901e-01 -3.590031261409381003e-01 3.513857976971892505e+00 1.154009790140713365e+00 9.646317929828783777e-01 -3.881341537333431916e+03 0.000000000000000000e+00
2.886959484442493395e-01 -3.185144637268148560e-01 3.479943941856154854e+00 1.317748394390414912e+00 9.471325864739401634e-01 -3.881337710007863279e+03 0.000000000000000000e+00
3.290415928492474440e-01 -1.002134801442655515e-01 3.530453090757425194e+00 1.448832685163217171e+00 1.031537719254528529e+00 -3.881330319450972638e+03 0.000000000000000000e+00
2.795191417116263954e-01 -4.131458882061749827e-01 3.412420809549232992e+00 1.173825722937413829e+00 1.012316395569738958e+00 -3.881327011384300022e+03 0.000000000000000000e+00
2.788154681934579826e-01 -3.397159766400993375e-01 3.434141497369152862e+00 1.193388694183443732e+00 9.893674657870709099e-01 -3.881324923826323356e+03 0.000000000000000000e+00
3.307150042387482780e-01 -1.037930170097535326e-01 3.527572598761530287e+00 1.470992227027023924e+00 1.024920317246061474e+00 -3.881321728438474565e+03 0.000000000000000000e+00
3.019287671014842522e-01 -1.670924704625202928e-01 3.623163427698342431e+00 1.408535731016012926e+00 1.012394585270049330e+00 -3.881319680042785421e+03 0.000000000000000000e+00
3.030322278681417680e-01 -9.007877671703791445e-02 3.587916464859457921e+00 1.274534881080921389e+00 9.304738443475850662e-01 -3.881318981718442046e+03 0.000000000000000000e+00
2.962453927938735743e-01 -3.147786361265194066e-01 3.476201253909608990e+00 1.439933787336435289e+00 1.002164300450957279e+00 -3.881314278495125109e+03 0.000000000000000000e+00
3.131981266001853115e-01 -1.703984787594978456e-01 3.526482835895757617e+00 1.470558336265198163e+00 9.286326854575914780e-01 -3.881314101800622666e+03 0.000000000000000000e+00
3.000987429468341405e-01 -2.275146951601612622e-01 3.604733548047037495e+00 1.419564367020646367e+00 9.279046286874474969e-01 -3.881308520052798031e+03 0.000000000000000000e+00
3.336879512153111405e-01 -6.642526495065601000e-02 3.549510739278251226e+00 1.344342461690177570e+00 1.017443990177226532e+00 -3.881299803385955329e+03 0.000000000000000000e+00
3.137034771467270278e-01 -3.856766242402316358e-01 3.567906373890769700e+00 1.268648923243233639e+00 9.508698642138222468e-01 -3.881298721081173881e+03 0.000000000000000000e+00
3.123102972788000531e-01 -1.793458629595749421e-01 3.450787739704583856e+00 1.359294134456493719e+00 9.993580352605311301e-01 -3.881290440899697387e+03 0.000000000000000000e+00
3.151476624530699100e-01 -5.382080288222744480e-02 3.640687125939607860e+00 1.396440557073526101e+00 9.998045451922097371e-01 -3.881288421097467108e+03 0.000000000000000000e+00
3.319256951724200988e-01 1.318488575402922136e-01 3.634966884883070293e+00 1.551234678759072727e+00 9.037461011703349367e-01 -3.881286769980880308e+03 0.000000000000000000e+00
